"date","symbol","open","high","low","close","volume"
2026-02-10,"LETRA",23816409575158870016,6.5184878067751e+19,23793846583881719808,65037047683705282560,21106
2026-02-11,"LETRA",65037047683705282560,1.76637177658348e+20,64877074912675905536,1.76291355290991e+20,8026
2026-02-12,"LETRA",1.76291355290991e+20,4.77146804889703e+20,1.76223854429316e+20,4.76843664473778e+20,11088
2026-02-13,"LETRA",4.76843664473778e+20,1.29410884835329e+21,4.74307403680225e+20,1.2939530794996e+21,7899
2026-02-14,"LETRA",1.2939530794996e+21,3.49370320904806e+21,1.2892177534595e+21,3.48750743527278e+21,6321
2026-02-15,"LETRA",3.48750743527278e+21,9.72578249680284e+21,3.47919437591813e+21,9.70995139004461e+21,5819
2026-02-16,"LETRA",9.70995139004461e+21,2.62864722842292e+22,9.69552656553966e+21,2.62366414343286e+22,5528
2026-02-17,"LETRA",2.62366414343286e+22,7.10682419981768e+22,2.61727100985678e+22,7.10534919967861e+22,33131
2026-02-18,"LETRA",7.10534919967861e+22,1.93388645594829e+23,7.08097368158978e+22,1.93380418001579e+23,3980
2026-02-19,"LETRA",1.93380418001579e+23,5.17165559466349e+23,1.92934988749394e+23,5.14587020755184e+23,15363
2026-02-20,"LETRA",5.14587020755184e+23,1.40556970622895e+24,5.14079622217361e+23,1.4040438518261e+24,7367
2026-02-21,"LETRA",1.4040438518261e+24,3.86318836766224e+24,1.401341056986e+24,3.86037174454927e+24,2934
2026-02-22,"LETRA",3.86037174454927e+24,1.07998449305688e+25,3.85430219465459e+24,1.07579982770851e+25,11787
2026-02-23,"LETRA",1.07579982770851e+25,2.87643312857909e+25,1.07259851784151e+25,2.87555553685308e+25,8148
2026-02-24,"LETRA",2.87555553685308e+25,7.92416501603593e+25,2.86825846950939e+25,7.89741215503263e+25,4222
2026-02-25,"LETRA",7.89741215503263e+25,2.15588089014351e+26,7.86291829344839e+25,2.1499967296523e+26,8199
2026-02-26,"LETRA",2.1499967296523e+26,5.95891846513818e+26,2.14574902904801e+26,5.94242368602798e+26,10670
2026-02-27,"LETRA",5.94242368602798e+26,1.61331079778524e+27,5.92695162261945e+26,1.61330055952271e+27,17029
2026-02-28,"LETRA",1.61330055952271e+27,4.46188819683749e+27,1.6092271903075e+27,4.45990265169033e+27,3461
2026-03-01,"LETRA",4.45990265169033e+27,1.18801645471138e+28,4.45871165274908e+27,1.18109262394825e+28,8792
2026-03-02,"LETRA",1.18109262394825e+28,3.18689570137103e+28,1.18012856871712e+28,3.18098230309499e+28,5295
2026-03-03,"LETRA",3.18098230309499e+28,8.75774885460868e+28,3.1721078961462e+28,8.73653384875128e+28,4962
2026-03-04,"LETRA",8.73653384875128e+28,2.40248835039538e+29,8.72319721161411e+28,2.39868331073886e+29,7965
2026-03-05,"LETRA",2.39868331073886e+29,6.50448355585686e+29,2.39853257455663e+29,6.49490523514334e+29,17898
2026-03-06,"LETRA",6.49490523514334e+29,1.76286202619925e+30,6.4859391521951e+29,1.76127031829699e+30,4669
2026-03-07,"LETRA",1.76127031829699e+30,4.79849245331235e+30,1.75894747234151e+30,4.78232271735227e+30,6691
2026-03-08,"LETRA",4.78232271735227e+30,1.32217363981612e+31,4.75435761699055e+30,1.32163539214867e+31,11447
2026-03-09,"LETRA",1.32163539214867e+31,3.56220986544839e+31,1.32006764085516e+31,3.54542715179128e+31,3969
2026-03-10,"LETRA",3.54542715179128e+31,9.66169146395663e+31,3.52809047368244e+31,9.63108808847695e+31,4929
2026-03-11,"LETRA",9.63108808847695e+31,2.61447907757863e+32,9.61643255210693e+31,2.61264078075112e+32,12336
2026-03-12,"LETRA",2.61264078075112e+32,7.23270121135128e+32,2.61246740317854e+32,7.22241159857098e+32,4873
2026-03-13,"LETRA",7.22241159857098e+32,1.97212058746921e+33,7.18629317422406e+32,1.96598761361406e+33,10045
2026-03-14,"LETRA",1.96598761361406e+33,5.34641553464627e+33,1.95812066249266e+33,5.34640908357959e+33,4950
2026-03-15,"LETRA",5.34640908357959e+33,1.44518843979411e+34,5.33169214909003e+33,1.44496854511886e+34,16035
2026-03-16,"LETRA",1.44496854511886e+34,3.87202519254628e+34,1.4439314788114e+34,3.86447797705517e+34,11663
2026-03-17,"LETRA",3.86447797705517e+34,1.05553145676576e+35,3.83585850987001e+34,1.05110804415439e+35,16655
2026-03-18,"LETRA",1.05110804415439e+35,2.84414842332471e+35,1.05008895502339e+35,2.83875085943253e+35,7230
2026-03-19,"LETRA",2.83875085943253e+35,7.60389018209297e+35,2.83465367264448e+35,7.59373531752093e+35,18022
2026-03-20,"LETRA",7.59373531752093e+35,2.06824525832916e+36,7.56576471219165e+35,2.06304365563506e+36,7292
2026-03-21,"LETRA",2.06304365563506e+36,5.6054266975991e+36,2.06215207252895e+36,5.58337818256336e+36,13064
2026-03-22,"LETRA",5.58337818256336e+36,1.52922808178128e+37,5.57651908262861e+36,1.51738444129093e+37,8143
2026-03-23,"LETRA",1.51738444129093e+37,4.14682299640601e+37,1.5131553173875e+37,4.13518339641852e+37,18468
2026-03-24,"LETRA",4.13518339641852e+37,1.13027941571775e+38,4.11614420433579e+37,1.12831385163158e+38,20334
2026-03-25,"LETRA",1.12831385163158e+38,3.07114877147329e+38,1.12755470554022e+38,3.05717728466487e+38,6130
2026-03-26,"LETRA",3.05717728466487e+38,8.419882240973e+38,3.03819353594428e+38,8.39940263922809e+38,4164
2026-03-27,"LETRA",8.39940263922809e+38,2.35121365934219e+39,8.37355819133516e+38,2.33722836320048e+39,3806
2026-03-28,"LETRA",2.33722836320048e+39,6.31037835868277e+39,2.33478307989244e+39,6.30298172415256e+39,4850
2026-03-29,"LETRA",6.30298172415256e+39,1.71650484506567e+40,6.28790723073674e+39,1.71529282715744e+40,2530
2026-03-30,"LETRA",1.71529282715744e+40,4.74048693274477e+40,1.71343965074457e+40,4.72613423351866e+40,21471
2026-03-31,"LETRA",4.72613423351866e+40,1.30573188688725e+41,4.71618032791056e+40,1.29962378358429e+41,6003
2026-04-01,"LETRA",1.29962378358429e+41,3.56558225604662e+41,1.29608285155591e+41,3.56304918382538e+41,3543
2026-04-02,"LETRA",3.56304918382538e+41,9.58526653036507e+41,3.56124577065084e+41,9.55597232431555e+41,2609
2026-04-03,"LETRA",9.55597232431555e+41,2.59695106710607e+42,9.5257329279381e+41,2.59378712347435e+42,11324
2026-04-04,"LETRA",2.59378712347435e+42,6.99971207007662e+42,2.59057654409564e+42,6.99694259212523e+42,3596
2026-04-05,"LETRA",6.99694259212523e+42,1.86215286540565e+43,6.99399167275812e+42,1.86024075684349e+43,9287
2026-04-06,"LETRA",1.86024075684349e+43,4.95375641529474e+43,1.85939618886872e+43,4.94298759208591e+43,3993
2026-04-07,"LETRA",4.94298759208591e+43,1.36359047289705e+44,4.92829648403588e+43,1.35883886921477e+44,5287
2026-04-08,"LETRA",1.35883886921477e+44,3.75475775441387e+44,1.3557857858401e+44,3.75379382804221e+44,9334
2026-04-09,"LETRA",3.75379382804221e+44,1.01818531241264e+45,3.75373956472015e+44,1.01642569988514e+45,28337
2026-04-10,"LETRA",1.01642569988514e+45,2.71136025333302e+45,1.01596679025496e+45,2.70865780073074e+45,7864
2026-04-11,"LETRA",2.70865780073074e+45,7.49101754976295e+45,2.69614828483172e+45,7.46675874396708e+45,10277
2026-04-12,"LETRA",7.46675874396708e+45,2.01036327126827e+46,7.46337742739023e+45,2.00959646468651e+46,5787
2026-04-13,"LETRA",2.00959646468651e+46,5.48668882689435e+46,2.00774184770464e+46,5.47083637997034e+46,1351
2026-04-14,"LETRA",5.47083637997034e+46,1.50988602643981e+47,5.4614133654324e+46,1.50254997952278e+47,13515
2026-04-15,"LETRA",1.50254997952278e+47,4.09255735207304e+47,1.4961209530231e+47,4.07934962746571e+47,15640
2026-04-16,"LETRA",4.07934962746571e+47,1.12728919411985e+48,4.07051530954813e+47,1.12669722893042e+48,15662
2026-04-17,"LETRA",1.12669722893042e+48,3.04424688101199e+48,1.12560694662778e+48,3.03590618848725e+48,4945
2026-04-18,"LETRA",3.03590618848725e+48,8.15765220625091e+48,3.03271475818835e+48,8.14958240109297e+48,3785
2026-04-19,"LETRA",8.14958240109297e+48,2.23231165026586e+49,8.14885799976455e+48,2.2301737947089e+49,10821
2026-04-20,"LETRA",2.2301737947089e+49,6.02576721044263e+49,2.22587215428667e+49,6.00806485135317e+49,2095
2026-04-21,"LETRA",6.00806485135317e+49,1.64703359712447e+50,5.98851921277263e+49,1.64416114282959e+50,2196
2026-04-22,"LETRA",1.64416114282959e+50,4.49238723469269e+50,1.63975741102296e+50,4.46122288885699e+50,5115
2026-04-23,"LETRA",4.46122288885699e+50,1.21870068346688e+51,4.4610171122051e+50,1.21731498470833e+51,8273
2026-04-24,"LETRA",1.21731498470833e+51,3.24862222090013e+51,1.21077955917742e+51,3.239682219702e+51,2420
2026-04-25,"LETRA",3.239682219702e+51,8.86090547965918e+51,3.22160569382612e+51,8.84970131570257e+51,5677
2026-04-26,"LETRA",8.84970131570257e+51,2.38930952575659e+52,8.82846212122189e+51,2.3844788422239e+52,4110
2026-04-27,"LETRA",2.3844788422239e+52,6.40539643218362e+52,2.37632684229381e+52,6.39659769487902e+52,7781
2026-04-28,"LETRA",6.39659769487902e+52,1.74959881092947e+53,6.3797490274268e+52,1.74417931731203e+53,2262
2026-04-29,"LETRA",1.74417931731203e+53,4.77748842710932e+53,1.74095599659153e+53,4.76669256428463e+53,19293
2026-04-30,"LETRA",4.76669256428463e+53,1.30475186265521e+54,4.75096267756833e+53,1.30203839665095e+54,6234
2026-05-01,"LETRA",1.30203839665095e+54,3.52750792092274e+54,1.2990555289863e+54,3.51835890073433e+54,14252
2026-05-02,"LETRA",3.51835890073433e+54,9.63371501896598e+54,3.5065083845987e+54,9.55649705021614e+54,7841
2026-05-03,"LETRA",9.55649705021614e+54,2.62181087429351e+55,9.50764025663402e+54,2.61688229392538e+55,1692
2026-05-04,"LETRA",2.61688229392538e+55,7.09589656216473e+55,2.60447185469209e+55,7.06426385089936e+55,6007
2026-05-05,"LETRA",7.06426385089936e+55,1.96235125092625e+56,7.05675948953647e+55,1.95750790434372e+56,22072
2026-05-06,"LETRA",1.95750790434372e+56,5.36422160568765e+56,1.95337555400345e+56,5.35316593073355e+56,13943
2026-05-07,"LETRA",5.35316593073355e+56,1.46573977976833e+57,5.34773913631082e+56,1.46533325052577e+57,9038
2026-05-08,"LETRA",1.46533325052577e+57,3.95108428059725e+57,1.46011589228683e+57,3.94983271675458e+57,13190
2026-05-09,"LETRA",3.94983271675458e+57,1.0552563478923e+58,3.94419431465245e+57,1.05275458017258e+58,1388
2026-05-10,"LETRA",1.05275458017258e+58,2.86587687088263e+58,1.04786439990538e+58,2.86568571221782e+58,7851
2026-05-11,"LETRA",2.86568571221782e+58,7.82166249023861e+58,2.86161869868655e+58,7.81277873632164e+58,30939
2026-05-12,"LETRA",7.81277873632164e+58,2.16281507682759e+59,7.79698139118217e+58,2.14606765861635e+59,5157
2026-05-13,"LETRA",2.14606765861635e+59,5.88342309867477e+59,2.1412028652892e+59,5.86446643846914e+59,12966
2026-05-14,"LETRA",5.86446643846914e+59,1.59730540200952e+60,5.84586755195365e+59,1.59462270762699e+60,4907
2026-05-15,"LETRA",1.59462270762699e+60,4.32862315822574e+60,1.5883427251125e+60,4.31651212963599e+60,15132
2026-05-16,"LETRA",4.31651212963599e+60,1.17347938741316e+61,4.31524605251347e+60,1.16788928323134e+61,6379
2026-05-17,"LETRA",1.16788928323134e+61,3.19703430934804e+61,1.1673447309065e+61,3.19257544557685e+61,7797
2026-05-18,"LETRA",3.19257544557685e+61,8.63677304471562e+61,3.18034485378126e+61,8.60904226688687e+61,5257
2026-05-19,"LETRA",8.60904226688687e+61,2.34609119243456e+62,8.54977446265775e+61,2.34447110977013e+62,11971
2026-05-20,"LETRA",2.34447110977013e+62,6.46036199417977e+62,2.34024431296772e+62,6.44418604903779e+62,18287
2026-05-21,"LETRA",6.44418604903779e+62,1.74223192740726e+63,6.41191482189022e+62,1.73527189802031e+63,15579
2026-05-22,"LETRA",1.73527189802031e+63,4.74571037854806e+63,1.73130471480614e+63,4.73314540671526e+63,1986
2026-05-23,"LETRA",4.73314540671526e+63,1.30950002730377e+64,4.72437699421651e+63,1.30062566440032e+64,7534
2026-05-24,"LETRA",1.30062566440032e+64,3.47073160548053e+64,1.29982308067942e+64,3.46956374889833e+64,2815
2026-05-25,"LETRA",3.46956374889833e+64,9.41615722558759e+64,3.45764302012861e+64,9.32594373898856e+64,11212
2026-05-26,"LETRA",9.32594373898856e+64,2.58287798113741e+65,9.30896421072422e+64,2.58008705493933e+65,11520
2026-05-27,"LETRA",2.58008705493933e+65,7.14041984232693e+65,2.57234056993803e+65,7.13207666721299e+65,12230
2026-05-28,"LETRA",7.13207666721299e+65,1.95057730738217e+66,7.1270106516299e+65,1.94961681248456e+66,8146
2026-05-29,"LETRA",1.94961681248456e+66,5.30436611853917e+66,1.93895901873044e+66,5.29474662125475e+66,16115
2026-05-30,"LETRA",5.29474662125475e+66,1.46447685179413e+67,5.26690619454546e+66,1.46102518071095e+67,849
2026-05-31,"LETRA",1.46102518071095e+67,3.99873331525183e+67,1.46029133158808e+67,3.97908661075716e+67,6480
2026-06-01,"LETRA",3.97908661075716e+67,1.07864331865791e+68,3.97433530618997e+67,1.07851179756313e+68,6429
2026-06-02,"LETRA",1.07851179756313e+68,2.942181356593e+68,1.07176389596055e+68,2.92237810090372e+68,14880
2026-06-03,"LETRA",2.92237810090372e+68,7.98224128673816e+68,2.92183380061816e+68,7.93297095659916e+68,10606
2026-06-04,"LETRA",7.93297095659916e+68,2.20391977264062e+69,7.92431675823548e+68,2.19955333954621e+69,21403
2026-06-05,"LETRA",2.19955333954621e+69,5.94722163109687e+69,2.19817347973538e+69,5.94169638548648e+69,4049
2026-06-06,"LETRA",5.94169638548648e+69,1.63929524853258e+70,5.91310642373585e+69,1.63315269029407e+70,3627
2026-06-07,"LETRA",1.63315269029407e+70,4.49995691376087e+70,1.63042984734455e+70,4.48335574935714e+70,6009
2026-06-08,"LETRA",4.48335574935714e+70,1.19780735126182e+71,4.47413303462646e+70,1.19683331448746e+71,13432
2026-06-09,"LETRA",1.19683331448746e+71,3.28368007249972e+71,1.19514915743606e+71,3.27309391515973e+71,17393
2026-06-10,"LETRA",3.27309391515973e+71,9.05807494035847e+71,3.25307264296975e+71,9.03222150117116e+71,13179
2026-06-11,"LETRA",9.03222150117116e+71,2.46654933434493e+72,9.01034033024038e+71,2.45977618126141e+72,7859
2026-06-12,"LETRA",2.45977618126141e+72,6.73223916660177e+72,2.45715695940027e+72,6.72947305619382e+72,5219
2026-06-13,"LETRA",6.72947305619382e+72,1.79520485217962e+73,6.72695819697091e+72,1.79255128731553e+73,19461
2026-06-14,"LETRA",1.79255128731553e+73,4.86966763457282e+73,1.79223367876709e+73,4.86920816810494e+73,9695
2026-06-15,"LETRA",4.86920816810494e+73,1.33292116662914e+74,4.84220793804135e+73,1.33148343947987e+74,10670
2026-06-16,"LETRA",1.33148343947987e+74,3.61690349297126e+74,1.33068911931983e+74,3.61635583379439e+74,9348
2026-06-17,"LETRA",3.61635583379439e+74,9.85299311551356e+74,3.61488252211623e+74,9.78393096995006e+74,6797
2026-06-18,"LETRA",9.78393096995006e+74,2.62388468297097e+75,9.73220842947528e+74,2.6190979556445e+75,9136
2026-06-19,"LETRA",2.6190979556445e+75,7.13692096593655e+75,2.60957864743901e+75,7.13346979296818e+75,31946
2026-06-20,"LETRA",7.13346979296818e+75,1.96053217739965e+76,7.12720405690663e+75,1.95645397695617e+76,3630
2026-06-21,"LETRA",1.95645397695617e+76,5.32367765403291e+76,1.95423984319228e+76,5.31057998315187e+76,5425
2026-06-22,"LETRA",5.31057998315187e+76,1.46481062194941e+77,5.29939363881298e+76,1.46466918073845e+77,4466
2026-06-23,"LETRA",1.46466918073845e+77,3.96188269881241e+77,1.46121795602861e+77,3.95376893924461e+77,12590
2026-06-24,"LETRA",3.95376893924461e+77,1.08089849624562e+78,3.93736328074316e+77,1.07388667760155e+78,3689
2026-06-25,"LETRA",1.07388667760155e+78,2.87743400521505e+78,1.07252268071992e+78,2.8755499366824e+78,6333
2026-06-26,"LETRA",2.8755499366824e+78,7.83035134803913e+78,2.87500596276782e+78,7.81982907616859e+78,15623
2026-06-27,"LETRA",7.81982907616859e+78,2.13264232633916e+79,7.78627809589097e+78,2.13111533910833e+79,9611
2026-06-28,"LETRA",2.13111533910833e+79,5.79950071337377e+79,2.12280878365188e+79,5.78441118083644e+79,7936
2026-06-29,"LETRA",5.78441118083644e+79,1.56075779835121e+80,5.77557841508371e+79,1.5566685952967e+80,26774
2026-06-30,"LETRA",1.5566685952967e+80,4.23548295323031e+80,1.54424088465752e+80,4.22156478873854e+80,2074
2026-01-01,"META",434.9305,1193.7286,434.3256,1192.5768,24584
2026-01-02,"META",1192.5768,3236.3085,1191.4199,3213.8607,18338
2026-01-03,"META",3213.8607,8737.7881,3197.8138,8698.9435,10536
2026-01-04,"META",8698.9435,23617.9227,8654.3715,23566.7543,3854
2026-01-05,"META",23566.7543,64386.0699,23557.6624,64331.4898,5638
2026-01-06,"META",64331.4898,174865.1395,64277.4214,174707.9316,8261
2026-01-07,"META",174707.9316,474171.9432,174092.2271,473149.4002,5075
2026-01-08,"META",473149.4002,1277965.9687,471721.8862,1276385.8868,8452
2026-01-09,"META",1276385.8868,3497299.793,1273601.9338,3495216.2291,4112
2026-01-10,"META",3495216.2291,9532641.4736,3487672.127,9510226.1384,11729
2026-01-11,"META",9510226.1384,26554345.9513,9486792.9532,26510684.106,7445
2026-01-12,"META",26510684.106,70669322.5997,26374392.1315,70643198.1423,4876
2026-01-13,"META",70643198.1423,195364024.012,70619975.939,195172366.6796,4840
2026-01-14,"META",195172366.6796,526228689.4382,195068637.9568,526119412.9971,6119
2026-01-15,"META",526119412.9971,1430006924.8049,525845371.3793,1426359154.205,9415
2026-01-16,"META",1426359154.205,3914178925.9031,1421795963.059,3905481940.6038,8974
2026-01-17,"META",3905481940.6038,10703800143.512,3889094788.8948,10684350291.8504,7382
2026-01-18,"META",10684350291.8504,29147532123.8742,10671656119.7152,29125154681.8085,4480
2026-01-19,"META",29125154681.8085,78971011566.0634,29003531250.2421,78862664690.7658,19252
2026-01-20,"META",78862664690.7658,213426604428.848,78814134765.0981,213034669753.228,9824
2026-01-21,"META",213034669753.228,597900058072.184,212284594195.622,595697012042.573,5791
2026-01-22,"META",595697012042.573,1573426873237.08,595257429838.193,1571990996511.99,7428
2026-01-23,"META",1571990996511.99,4313533729906.48,1570680371715.48,4289317607173.4,11602
2026-01-24,"META",4289317607173.4,11774692351768.9,4281298458596.58,11708824370511,2303
2026-01-25,"META",11708824370511,31833022084970.8,11702646465662.8,31805629196142,3384
2026-01-26,"META",31805629196142,86646766294589.8,31804074248921.9,86596394101159.8,4208
2026-01-27,"META",86596394101159.8,236629142784853,86582670944207.1,236340548978950,14776
2026-01-28,"META",236340548978950,645032756292808,236054597770018,644520600282306,7050
2026-01-29,"META",644520600282306,1769423412660463,644499253218064,1759965216506742,12989
2026-01-30,"META",1759965216506742,4876955754288144,1751783261305424,4875803399145220,5977
2026-01-31,"META",4875803399145220,13102403717049974,4855351099081224,13088520098445304,19516
2026-02-01,"META",13088520098445304,35593792910654736,13076236199950086,35547695492429504,17772
2026-02-02,"META",35547695492429504,96478308606986432,35361055417724212,96310459751409552,10229
2026-02-03,"META",96310459751409552,262452101703273600,96144025962540224,262187014129158944,3355
2026-02-04,"META",262187014129158944,712892307994574592,261101440756687808,712341775269843584,6880
2026-02-05,"META",712341775269843584,1924546176984728064,712123353009175040,1914955415923180032,3112
2026-02-06,"META",1914955415923180032,5193966727253795840,1914354018165384192,5186210363877941248,2689
2026-02-07,"META",5186210363877941248,14174883573168236544,5157717878603170816,14133558591916488704,4524
2026-02-08,"META",14133558591916488704,38460413510314434560,14092507004590934016,38392594545143685120,14803
2026-02-09,"META",38392594545143685120,1.0522594932623e+20,38246817769263251456,1.04996802316381e+20,17985
2026-02-10,"META",1.04996802316381e+20,2.87960349104521e+20,1.04484509454649e+20,2.87489484185836e+20,9596
2026-02-11,"META",2.87489484185836e+20,7.78059128912452e+20,2.85947117215918e+20,7.77610769182305e+20,12876
2026-02-12,"META",7.77610769182305e+20,2.10299953083589e+21,7.76622306867629e+20,2.09527393768533e+21,4761
2026-02-13,"META",2.09527393768533e+21,5.68853693087439e+21,2.0888810092769e+21,5.67118256478721e+21,7127
2026-02-14,"META",5.67118256478721e+21,1.53806580797544e+22,5.67108557348564e+21,1.53775755965499e+22,3380
2026-02-15,"META",1.53775755965499e+22,4.12655343617523e+22,1.53711775101342e+22,4.12579601796946e+22,7184
2026-02-16,"META",4.12579601796946e+22,1.10679036989309e+23,4.11003556623864e+22,1.10596999200801e+23,38603
2026-02-17,"META",1.10596999200801e+23,2.98398620270669e+23,1.10413786031659e+23,2.97314113339213e+23,9941
2026-02-18,"META",2.97314113339213e+23,8.175942924886e+23,2.96151976338646e+23,8.16774697860544e+23,8887
2026-02-19,"META",8.16774697860544e+23,2.24198524648216e+24,8.16345194190643e+23,2.2352505715799e+24,22775
2026-02-20,"META",2.2352505715799e+24,6.14235322087898e+24,2.22989279536853e+24,6.13144459996317e+24,29059
2026-02-21,"META",6.13144459996317e+24,1.66523670483597e+25,6.11868709347458e+24,1.65976150544004e+25,8451
2026-02-22,"META",1.65976150544004e+25,4.46849560523453e+25,1.65908410563145e+25,4.46624227564626e+25,15446
2026-02-23,"META",4.46624227564626e+25,1.21662118825725e+26,4.4662181470407e+25,1.21636185456683e+26,4902
2026-02-24,"META",1.21636185456683e+26,3.3635358037692e+26,1.20943328002018e+26,3.34689926195083e+26,1798
2026-02-25,"META",3.34689926195083e+26,9.07718468338381e+26,3.34132225894294e+26,9.07593278976185e+26,7549
2026-02-26,"META",9.07593278976185e+26,2.48377900284498e+27,9.06751446183127e+26,2.47553314792439e+27,5483
2026-02-27,"META",2.47553314792439e+27,6.75962014921211e+27,2.46413432870672e+27,6.74709319538444e+27,17259
2026-02-28,"META",6.74709319538444e+27,1.85354577439642e+28,6.73216658323204e+27,1.85035988228009e+28,15998
2026-03-01,"META",1.85035988228009e+28,5.01599962477895e+28,1.84726004763945e+28,5.01510812387295e+28,11538
2026-03-02,"META",5.01510812387295e+28,1.36896784109572e+29,5.0059087307177e+28,1.36716009538041e+29,11767
2026-03-03,"META",1.36716009538041e+29,3.701712421385e+29,1.36072675802904e+29,3.69650589474025e+29,10917
2026-03-04,"META",3.69650589474025e+29,1.014578909958e+30,3.68233522202039e+29,1.01019756332069e+30,8971
2026-03-05,"META",1.01019756332069e+30,2.72710224866519e+30,1.0089235618342e+30,2.72555087810558e+30,7583
2026-03-06,"META",2.72555087810558e+30,7.45532659925402e+30,2.72535051593377e+30,7.41707494205821e+30,5921
2026-03-07,"META",7.41707494205821e+30,2.05365020232428e+31,7.40943934123356e+30,2.04131539843157e+31,7120
2026-03-08,"META",2.04131539843157e+31,5.54926139868545e+31,2.0396576728154e+31,5.54152068305329e+31,6985
2026-03-09,"META",5.54152068305329e+31,1.54089061135123e+32,5.53733670956571e+31,1.53966555046138e+32,6162
2026-03-10,"META",1.53966555046138e+32,4.19705920128721e+32,1.53127112032263e+32,4.17226058847767e+32,10304
2026-03-11,"META",4.17226058847767e+32,1.14327681018391e+33,4.15727657604294e+32,1.14015393478937e+33,11034
2026-03-12,"META",1.14015393478937e+33,3.06191668005427e+33,1.13849090595208e+33,3.05964745637846e+33,44982
2026-03-13,"META",3.05964745637846e+33,8.32367064861355e+33,3.04898858133928e+33,8.30659350276977e+33,11553
2026-03-14,"META",8.30659350276977e+33,2.23234205919514e+34,8.27055032649304e+33,2.2275510845612e+34,10573
2026-03-15,"META",2.2275510845612e+34,6.02854857007117e+34,2.21764231001962e+34,6.01003655189588e+34,10656
2026-03-16,"META",6.01003655189588e+34,1.6143760639387e+35,5.98351623799329e+34,1.61387121532046e+35,3336
2026-03-17,"META",1.61387121532046e+35,4.32795768604294e+35,1.60878780894994e+35,4.31306988649333e+35,7322
2026-03-18,"META",4.31306988649333e+35,1.1690441111283e+36,4.31133018488957e+35,1.16850374941321e+36,5025
2026-03-19,"META",1.16850374941321e+36,3.12288385019028e+36,1.16761601559506e+36,3.11902439559035e+36,3837
2026-03-20,"META",3.11902439559035e+36,8.47165774507526e+36,3.11827329231788e+36,8.45354400310539e+36,2780
2026-03-21,"META",8.45354400310539e+36,2.32380476253244e+37,8.44441186704112e+36,2.32173513746551e+37,14223
2026-03-22,"META",2.32173513746551e+37,6.34825852829473e+37,2.31895478230381e+37,6.3223010499717e+37,11817
2026-03-23,"META",6.3223010499717e+37,1.70301443089223e+38,6.31150657173715e+37,1.70201919430351e+38,7949
2026-03-24,"META",1.70201919430351e+38,4.61846881797526e+38,1.69310738320968e+38,4.58196380563132e+38,2372
2026-03-25,"META",4.58196380563132e+38,1.25809966715719e+39,4.56995269481252e+38,1.25499739421391e+39,6257
2026-03-26,"META",1.25499739421391e+39,3.3539748682268e+39,1.25235724930561e+39,3.34741477915539e+39,10616
2026-03-27,"META",3.34741477915539e+39,9.09456506376443e+39,3.33619579649943e+39,9.09300763151091e+39,9346
2026-03-28,"META",9.09300763151091e+39,2.43884663264993e+40,9.08535714107967e+39,2.43464884933738e+40,4075
2026-03-29,"META",2.43464884933738e+40,6.67084664154303e+40,2.43006116111152e+40,6.62487983633519e+40,17624
2026-03-30,"META",6.62487983633519e+40,1.78083659786263e+41,6.62305566192904e+40,1.77174279008353e+41,2482
2026-03-31,"META",1.77174279008353e+41,4.86106819061502e+41,1.77008899682665e+41,4.83288770964515e+41,8786
2026-04-01,"META",4.83288770964515e+41,1.30249012533338e+42,4.79708155013923e+41,1.29916674837575e+42,6250
2026-04-02,"META",1.29916674837575e+42,3.55612340810905e+42,1.29414582594514e+42,3.54586094987874e+42,4571
2026-04-03,"META",3.54586094987874e+42,9.83918882115868e+42,3.53299491675926e+42,9.75892944526698e+42,2754
2026-04-04,"META",9.75892944526698e+42,2.62034252094047e+43,9.75520594539862e+42,2.61196669823449e+43,13074
2026-04-05,"META",2.61196669823449e+43,7.05701865719512e+43,2.60241404393629e+43,7.04021803823003e+43,5643
2026-04-06,"META",7.04021803823003e+43,1.89722883458068e+44,6.99908734752053e+43,1.89160094936168e+44,4614
2026-04-07,"META",1.89160094936168e+44,5.16057345043769e+44,1.88372517658823e+44,5.15115569138907e+44,2981
2026-04-08,"META",5.15115569138907e+44,1.41553402630138e+45,5.1433933192652e+44,1.41397676844083e+45,21020
2026-04-09,"META",1.41397676844083e+45,3.85180944039912e+45,1.40611485340005e+45,3.84975915548335e+45,11961
2026-04-10,"META",3.84975915548335e+45,1.08716952979815e+46,3.84584325373316e+45,1.0821747172561e+46,10055
2026-04-11,"META",1.0821747172561e+46,2.9488729057592e+46,1.08122971311295e+46,2.93868404409106e+46,8881
2026-04-12,"META",2.93868404409106e+46,8.02577759273502e+46,2.93005798272079e+46,8.00034532678928e+46,6465
2026-04-13,"META",8.00034532678928e+46,2.17441182759268e+47,7.9698428640355e+46,2.17145385821865e+47,6747
2026-04-14,"META",2.17145385821865e+47,5.95584066121518e+47,2.15954388470251e+47,5.93924143437336e+47,16148
2026-04-15,"META",5.93924143437336e+47,1.61298364225661e+48,5.93238386321501e+47,1.61212496696894e+48,4572
2026-04-16,"META",1.61212496696894e+48,4.37804129833539e+48,1.60693952566428e+48,4.3712940717513e+48,32806
2026-04-17,"META",4.3712940717513e+48,1.18574279012333e+49,4.36417659366557e+48,1.18243100344582e+49,4548
2026-04-18,"META",1.18243100344582e+49,3.19798607094899e+49,1.18138563208565e+49,3.18917780133865e+49,21523
